#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
1335000,-103526.52560270159,18603.80744029628,-84922.7181624053,298.3364978141097,76.90570968424944,0.9753331978550026,128
1337500,-103586.97427462135,18563.7968919049,-85023.17738271644,297.6948760965654,77.00168462654517,0.9741175420178968,128
1340000,-103791.42734143534,18847.922021328937,-84943.5053201064,302.2511958889185,76.88482052125192,0.9755981902684435,128
1342500,-103536.19987910101,18457.45685423608,-85078.74302486493,295.98957386113057,77.13292872850205,0.9724600504107443,128
1345000,-103927.20252210379,18484.74323563627,-85442.45928646752,296.42714684134324,77.10097850929928,0.9728630324789007,128
1347500,-104220.0257754752,18609.31065510912,-85610.71512036608,298.4247490948892,77.2085389960548,0.9715077209721616,128
1350000,-104252.2004118939,18468.41030449327,-85783.79010740062,296.1652268289007,76.67633584553158,0.978250863613988,128
1352500,-104224.51201105642,18306.717357594054,-85917.79465346236,293.57226795991835,77.27801918470357,0.9706342443944874,128
1355000,-104299.16473139229,18650.30293845362,-85648.86179293867,299.0821142224121,77.5706753721764,0.9669722662560716,128
1357500,-104545.97846818983,18618.57061210717,-85927.40785608266,298.5732446729892,77.47996354369704,0.9681043760086977,128
1360000,-104000.59215607261,18008.850775569445,-85991.74138050317,288.7955859187681,77.11307651077637,0.9727104033926746,128
1362500,-104484.56520476891,18676.002630515548,-85808.56257425336,299.4942425541669,76.81187611945988,0.976524667136003,128
1365000,-103734.64866580011,18399.039780011168,-85335.60888578894,295.0527793155658,77.02957426039333,0.9737648491485307,128
1367500,-104034.87950166827,18630.763002223568,-85404.1164994447,298.76876566937574,77.5411206981543,0.9673408261873739,128
1370000,-104214.42828312656,18782.132621774217,-85432.29566135234,301.1961764194128,76.91949132600604,0.9751584477039754,128
1372500,-104674.45145698031,18557.091100951307,-86117.360356029,297.5873399271771,77.04271720545569,0.9735987317219882,128
1375000,-104193.27433458867,18512.72710760543,-85680.54722698324,296.87590499933594,76.65979505653283,0.9784619395907885,128
1377500,-104462.63833174028,18842.862209012208,-85619.77612272807,302.1700551497976,77.53663454588475,0.9673967950628383,128
1380000,-103961.75103878533,18780.654646728886,-85181.09639205644,301.1724751474933,77.51249269258817,0.9676980981263149,128
1382500,-104009.2804994228,18507.01024817035,-85502.27025125246,296.7842276463085,77.54710170651579,0.9672662176792219,128
1385000,-104128.04289747542,18437.23729076737,-85690.80560670805,295.66532659228824,76.92075884444604,0.9751423788126521,128
1387500,-103550.28773042583,18686.35538188927,-84863.93234853656,299.6602625260188,78.17682140244538,0.9594748214884723,128
1390000,-103679.49633437896,18538.028460647212,-85141.46787373174,297.28164544148296,77.01093149844058,0.9740005775824998,128
1392500,-103986.32634184242,19148.39515346242,-84837.93118838,307.0696773860863,76.49663096151838,0.9805489577361984,128
1395000,-103460.49353716348,18661.886332825525,-84798.60720433795,299.2678691718118,77.77865726885612,0.9643865604463475,128
1397500,-104192.95139882772,18612.099184713326,-85580.85221411439,298.46946683123645,76.82192464828044,0.9763969348993189,128
1400000,-104374.71024658892,18592.615908203064,-85782.09433838585,298.15702689125806,77.26466941162845,0.9708019503718804,128
1402500,-103989.65180196264,18772.02310873568,-85217.62869322696,301.0340570938821,77.38847106706925,0.9692489168656745,128
1405000,-104025.46559359005,18611.756782054144,-85413.70881153591,298.46397595467744,76.59215964500761,0.9793259794122625,128
1407500,-103646.41397251852,18777.034225495532,-84869.37974702299,301.1144169357623,77.38262494994828,0.9693221418653568,128
1410000,-104098.07531586185,18494.85350697802,-85603.22180888383,296.5892783272623,76.83299509241783,0.9762562512293576,128
1412500,-104212.40833601949,18228.282415685186,-85984.1259203343,292.3144606024492,77.49639062295967,0.9678991648086489,128
1415000,-103776.23866204906,18830.40079706302,-84945.83786498604,301.97022003482607,77.42891343008026,0.9687426626150668,128
1417500,-103913.78793730622,18542.88684376725,-85370.90109353897,297.3595559987558,77.33164257870716,0.9699611861121994,128
1420000,-103894.03457394312,18893.580518084636,-85000.45405585848,302.983389879921,77.1359576305194,0.9724218647668635,128
1422500,-103795.34129642346,19049.689669599524,-84745.65162682394,305.4868052527766,77.38774212440916,0.9692580465658616,128
1425000,-103946.34149195091,18988.324609434232,-84958.01688251668,304.5027358789875,77.12993133229041,0.9724978418105384,128
1427500,-104500.41906429571,18833.74207860371,-85666.676985692,302.023801874794,76.5259995011521,0.9801726504534999,128
1430000,-103851.43747998448,18495.578644976253,-85355.85883500823,296.6009068678995,77.54265045963909,0.9673217424866002,128
1432500,-104210.89514592441,18588.954155203188,-85621.94099072122,298.09830587034077,77.56680359871409,0.9670205330066091,128
1435000,-103956.11316141114,18655.167847340927,-85300.94531407021,299.16012942893803,77.86228276192921,0.9633507919231334,128
1437500,-103836.40970515914,18502.956197371823,-85333.45350778732,296.71921561470833,77.2530971494952,0.9709473733395502,128
1440000,-104400.52925981197,18677.41429823404,-85723.11496157793,299.5168805009724,76.45895420898952,0.9810321437907982,128
1442500,-103783.63942863571,18113.04816549504,-85670.59126314067,290.466527982189,77.6752877348612,0.9656699569068098,128
1445000,-103989.77181601909,18500.414571750793,-85489.35724426829,296.6784573081646,77.54042671716404,0.9673494838150515,128
1447500,-104287.94407077355,18715.923021908384,-85572.02104886516,300.1344184857727,78.06911342697533,0.9607985599812077,128
1450000,-104153.64167312428,18688.550221292186,-85465.0914518321,299.69545965987606,77.12137774094788,0.9726057022944148,128
1452500,-103956.42109545879,18782.505129386438,-85173.91596607235,301.20215006845183,77.83404313691968,0.9637003133410136,128
1455000,-103621.90557509905,18720.11638820637,-84901.78918689268,300.20166462446815,77.86137520656834,0.9633620207792037,128
1457500,-104020.78244096145,18532.94904358231,-85487.83339737915,297.20019031446424,77.39549607875155,0.9691609403643402,128
1460000,-104271.02388112887,18532.671576262335,-85738.35230486654,297.1957407613948,76.83022080959255,0.9762915031253215,128
1462500,-104036.91624073754,18653.66732709069,-85383.24891364685,299.13606661503337,77.7717303269939,0.9644724560488862,129
1465000,-104039.22034909716,18546.667477350682,-85492.55287174648,297.4201834260402,77.58704783035031,0.96676821527814,129
1467500,-103472.57954805007,18918.893744524976,-84553.68580352509,303.3893207276156,77.93690009268445,0.962428473167977,129
1470000,-103759.0684902647,18307.478769189212,-85451.58972107549,293.5844781953459,77.10448106681505,0.9728188390847027,129
1472500,-103962.12500371237,18888.113059575204,-85074.01194413716,302.8957119984506,76.6485405871098,0.9786056092535943,129
1475000,-103973.53282219474,18853.25535596907,-85120.27746622567,302.33672291790515,76.95680790376598,0.974685590564585,129
1477500,-104328.66155367892,18708.314700112565,-85620.34685356636,300.0124090483986,77.28750792809988,0.970515077668536,129
1480000,-103879.32996785198,18886.43876097718,-84992.8912068748,302.8688624203934,76.944369813781,0.9748431489033151,129
1482500,-103896.10513557086,18406.21829104959,-85489.88684452127,295.1678961726713,77.91069995196298,0.9627521226981043,129
1485000,-103558.68077812472,18372.34131535841,-85186.33946276631,294.6246343529242,77.80063061635411,0.9641141873197132,129
1487500,-103855.24500084075,18492.55651518004,-85362.6884856607,296.55244304552144,77.90345929749988,0.9628416046738335,129
1490000,-103639.0188759605,18256.28872836847,-85382.73014759202,292.76357862678003,76.93799686726669,0.9749238973436276,129
1492500,-104280.62759656343,18885.684144644765,-85394.94345191866,302.856761155933,78.0671576687029,0.9608226301508914,129
1495000,-104007.78083672805,18650.11444472638,-85357.66639200167,299.07909147781396,77.42852856426205,0.9687474778420174,129
1497500,-104147.09031730506,18584.68277199287,-85562.40754531219,298.0298086279414,77.34397552567164,0.9698065201568405,129
1500000,-104300.93425029097,18585.157485652715,-85715.77676463826,298.0374212852535,77.65221514649977,0.9659568837557949,129
1502500,-103791.13062737277,18943.217018293915,-84847.91360907885,303.77937638342087,76.63981264629398,0.978717055400769,129
1505000,-103954.44304388994,18088.502423705766,-85865.94062018418,290.07290475935343,77.13089132647637,0.9724857378109873,129
1507500,-104097.17937035428,19033.55117911473,-85063.62819123955,305.22800335178454,77.26462338582613,0.9708025286693818,129
1510000,-103548.30507647316,18753.85013455525,-84794.45494191791,300.7426295735073,76.53221961649679,0.9800929874439324,129
1512500,-103849.1299030428,18365.17082199268,-85483.95908105012,294.50964606973554,77.34005510171741,0.9698556803585962,129
1515000,-103679.2073636771,18465.508598655462,-85213.69876502163,296.1186941629334,76.76655338592737,0.9771012042517705,129
1517500,-104084.2020795166,18462.17640701821,-85622.02567249839,296.0652580915113,77.20127058645554,0.97159918729119,129
1520000,-104078.56205176015,18855.16926873708,-85223.39278302307,302.3674150240325,77.32529549770732,0.9700408032953648,129
1522500,-104076.10656445008,18529.979464004748,-85546.12710044533,297.15256920389356,77.15637206441897,0.9721645763362435,129
1525000,-104021.69417477562,18527.98009683774,-85493.71407793788,297.1205067241907,77.79554429574804,0.9641772216991493,129
1527500,-104000.5209281462,18731.112232893356,-85269.40869525285,300.3779974426265,77.32362264190468,0.9700617896166357,129
1530000,-103978.97052108601,18677.53344414872,-85301.43707693729,299.51879116227263,76.80581005520463,0.9766017923088698,129
1532500,-104270.11214305251,18651.49475123966,-85618.61739181285,299.1012265064851,77.5830225555853,0.9668183745471706,129
1535000,-104290.29628581554,18562.975560232735,-85727.3207255828,297.6817049639677,76.85080395830131,0.9760300204581674,129
1537500,-104118.21441361157,18839.76782686886,-85278.4465867427,302.1204326660932,76.95323512810282,0.9747308431514502,129
1540000,-103699.88244183827,18451.4724447818,-85248.40999705647,295.8936059919831,78.01796432318724,0.9614284659995235,129
1542500,-104094.01538211503,18770.121268119663,-85323.89411399537,301.00355858057486,77.22471031326154,0.9713042814323962,129
1545000,-104363.62238980772,18460.20369402517,-85903.41869578254,296.0336230465118,76.47363401557745,0.9808438257866551,129
1547500,-103863.82473410782,18746.602890153183,-85117.22184395464,300.6264104865997,76.72239670575813,0.9776635634483242,129
1550000,-103958.33460742643,18489.69335030578,-85468.64125712065,296.5065284345477,76.87898146520952,0.9756722881870068,129
1552500,-103918.11339716171,18670.151503159665,-85247.96189400204,299.4004120386006,77.43426028852697,0.9686757706493013,129
1555000,-103620.54436591093,18401.7385227161,-85218.80584319483,295.0960572010027,77.64337861112932,0.9660668185927677,129
1557500,-103737.91275232867,18507.18660342117,-85230.7261489075,296.7870557344873,77.77411503704828,0.9644428833927138,129
1560000,-103985.397558833,18584.540313037578,-85400.85724579543,298.0275241114014,76.99195849435674,0.974240598973013,129
1562500,-103532.404812705,18878.57856033719,-84653.82625236781,302.7428137747828,77.35047795430538,0.9697249938644034,129
1565000,-104105.2368858027,18466.038266622927,-85639.19861917978,296.1271880847784,77.2061162173861,0.971538207522945,129
1567500,-104280.52307210793,18293.255891757086,-85987.26718035084,293.3563956667798,76.8941061604669,0.9754803782114997,129
1570000,-104378.75789551134,18369.470113591757,-86009.28778191959,294.5785908598204,76.60264077844516,0.9791919834277277,129
1572500,-104619.79231654014,18262.639765832108,-86357.15255070804,292.8654258578089,77.58926760700226,0.9667405566910917,129
1575000,-104323.27249518945,18610.684750903863,-85712.58774428559,298.4467845265276,76.9513891366865,0.9747542260271833,129
1577500,-103708.39778614382,18708.87817993597,-84999.51960620785,300.0214451877826,76.76145010332027,0.9771661642489345,129
1580000,-103524.47709806112,18710.665536309825,-84813.8115617513,300.0501077958338,77.31409497058162,0.9701813335354778,129
1582500,-103631.62088524143,18474.639919508714,-85156.98096573271,296.26512689142294,77.52668906137099,0.9675208972263699,129
1585000,-103842.42397086008,18480.116378565377,-85362.3075922947,296.3529491084949,77.10687482280848,0.9727886382636745,129
1587500,-104041.89639387769,18888.612327302108,-85153.28406657558,302.90371841249214,77.30044797634164,0.9703526140314789,129
1590000,-103612.54218848143,18932.195543277776,-84680.34664520365,303.60263254925604,77.17339469510989,0.9719501397597635,129
1592500,-103581.60769445891,18582.024226500187,-84999.58346795873,297.98717535762233,77.49492161939483,0.9679175124279997,129
1595000,-104510.34549926862,18816.75021186145,-85693.59528740717,301.75131496417214,76.81199240583322,0.9765231887664352,129
1597500,-103831.66635483399,18728.54411502945,-85103.12223980454,300.33681429815726,77.99850749255131,0.961668295599254,129
1600000,-104194.18161550327,18799.566836072598,-85394.61477943067,301.4757569543442,77.22972933175487,0.971241158148224,129
1602500,-104004.8337859005,18760.760681404267,-85244.07310449623,300.8534492727292,77.31972468777478,0.9701106937788576,129
1605000,-103552.8429836348,18274.59145937735,-85278.25152425744,293.0570869684002,77.23727032082067,0.9711463319208931,129
1607500,-103966.27988647425,18356.182513736305,-85610.09737273795,294.36550673615636,76.77530761044189,0.9769897913042792,129
1610000,-103821.7574775822,18596.439506323077,-85225.31797125912,298.21834331134215,77.60620933593566,0.9665295135722417,129
1612500,-104121.9378011066,18680.233717101626,-85441.70408400497,299.5620935872466,77.15886807726883,0.972133127776471,129
1615000,-103714.71673150605,18681.702872186317,-85033.01385931973,299.5856534195077,77.03845601376896,0.9736525839282302,129
1617500,-103648.44676339929,18989.076273767045,-84659.37048963225,304.5147898042554,77.62540347893555,0.9662905234367231,129
1620000,-104301.72508529492,18275.161270377925,-86026.563814917,293.0662246365294,77.70596196847625,0.9652887611130403,129
1622500,-104020.47436794639,18608.870370820165,-85411.60399712622,298.41768855777974,77.14286797488516,0.9723347566500572,129
1625000,-103670.71122242266,18264.214799930807,-85406.49642249185,292.8906835991853,77.17854289831816,0.9718853057185927,129
1627500,-103664.85895768716,18852.379918204853,-84812.4790394823,302.3226841230257,76.59560980915357,0.9792818667615533,129
1630000,-103994.65961677744,18543.232443094486,-85451.42717368295,297.36509813808755,77.40922651415744,0.9689890357699036,129
1632500,-104260.54698250361,18583.660499703605,-85676.88648280001,298.01341514851146,77.43329507396506,0.9686878452996015,129
1635000,-104766.16025721631,18838.823868287727,-85927.33638892858,302.1052950498778,76.49687504298893,0.9805458290615772,129
1637500,-103768.8875346675,18439.333375830203,-85329.5541588373,295.69894007053847,77.09745181268492,0.9729075345043532,129
1640000,-104331.85610986291,18811.037186921225,-85520.81892294169,301.6596991023083,77.17322007853593,0.9719523389501472,129
1642500,-103725.70262172853,18421.891859371215,-85303.81076235732,295.4192424358666,77.2988137601521,0.9703731287829257,129
1645000,-103821.36305122264,18472.689751448925,-85348.67329977371,296.2338533840523,77.47007149022217,0.9682279920073992,129
1647500,-104515.12563441135,18672.404261831543,-85842.7213725798,299.43653798404193,77.06061333417189,0.9733726285615414,129
1650000,-103916.0825885405,18633.60005608393,-85282.48253245658,298.8142615559315,76.6432667026703,0.978672947887725,129
1652500,-104401.87085511233,18778.34278061893,-85623.5280744934,301.13540133661485,76.93985387995808,0.9749003666770197,129
1655000,-103839.01528853888,18771.311771886423,-85067.70351665246,301.0226498728036,76.92746624913356,0.9750573548949077,130
1657500,-103773.27251866076,18708.571380903944,-85064.70113775681,300.0165252621684,77.23776976477772,0.9711400521801864,130
1660000,-104451.19689654885,18922.667871378595,-85528.52902517025,303.4498438109375,77.21823933285883,0.9713856778877483,130
1662500,-103801.83103037556,18004.888252847362,-85796.9427775282,288.7320416601421,77.04454860631358,0.9735755886238096,130
1665000,-104450.16303459997,18528.586367826443,-85921.57666677353,297.1302290761381,76.7382389617934,0.9774617293080304,130
1667500,-103740.11343355768,18553.371133535402,-85186.74230002228,297.5276853616046,77.856875724354,0.9634176951205915,130
1670000,-104649.23693983094,18670.64701916394,-85978.589920667,299.40835828884,77.09723738159975,0.9729102404588785,130
1672500,-104453.50465381518,18570.426617245597,-85883.07803656958,297.80119245390034,77.22747170467255,0.9712695508988047,130
1675000,-104211.29819848342,18571.542841359274,-85639.75535712414,297.819092574288,76.3517790997439,0.982409220113367,130
1677500,-104088.68317850656,18519.04081905447,-85569.64235945209,296.97715365867407,77.41307391778489,0.9689408773421017,130
1680000,-103937.29759712715,18363.394726105966,-85573.90287102119,294.48116403839197,76.7536875675447,0.9772649906056746,130
1682500,-104219.38833730726,18724.33802973153,-85495.05030757573,300.26936419358515,76.43874073034216,0.9812915681625424,130
1685000,-103773.49867112539,18177.47055577929,-85596.0281153461,291.49962566178476,77.53990597222162,0.9673559803711789,130
1687500,-103910.92026092904,18605.612509122817,-85305.30775180622,298.3654444646139,77.69430405304435,0.9654336012642144,130
1690000,-104556.0180802485,18648.62077489728,-85907.39730535122,299.05513851941373,76.91568335680246,0.9752067261977156,130
1692500,-104078.40451108711,19058.491242680117,-85019.91326840699,305.6279500424411,76.98585497664331,0.974317837769085,130
1695000,-103858.1233936823,18540.77094456833,-85317.35244911397,297.3256247747975,77.1571835417468,0.9721543518895182,130
1697500,-103849.93463808927,18467.3301095168,-85382.60452857247,296.1479044830706,77.35402855408597,0.9696804828620057,130
1700000,-103964.71150288172,18639.94185224548,-85324.76965063624,298.91596059053825,77.46513753325023,0.9682896609775152,130
1702500,-104199.87443119066,18564.120068044867,-85635.7543631458,297.7000586506251,77.67909898546989,0.965622577235069,130
1705000,-104511.46442327648,18825.861956881592,-85685.60246639489,301.89743376845496,77.07079201351416,0.9732440759982701,130
1707500,-104092.69096328795,18668.71033547586,-85423.9806278121,299.3773010210882,77.02487573895534,0.9738242488551241,130
1710000,-103824.2942824274,18829.851704485714,-84994.44257794169,301.9614146138382,77.40996310967545,0.9689798153420403,130
1712500,-104275.8726908043,18645.702612594177,-85630.17007821013,299.00834195240157,77.32215272361653,0.9700802307944218,130
1715000,-103992.73046030942,18588.420693773543,-85404.30976653588,298.08975111534505,77.09946869684532,0.9728820837220191,130
1717500,-103538.24079143081,18804.208111922722,-84734.03267950809,301.5501859112639,77.12311535556016,0.9725837890992267,130
1720000,-104599.0717215942,18964.12529691006,-85634.94642468414,304.1146681046279,76.60910017653238,0.9791094215543968,130
1722500,-103994.21762662486,18596.418112691492,-85397.79951393337,298.21800023634836,77.22866300320024,0.9712545684824198,130
1725000,-103727.27573589573,18554.101126666646,-85173.17460922909,297.5393917606793,76.81763078324923,0.9764515124307085,130
1727500,-104025.25838533835,18759.285662671202,-85265.97272266715,300.8297954091615,77.58087021135107,0.9668451972155467,129
1730000,-104082.69112955255,18637.91954638483,-85444.77158316772,298.8835302587413,76.75950551957105,0.9771909192474254,129
1732500,-104068.40067814081,18583.00011488446,-85485.40056325635,298.00282501018705,77.7902463843327,0.964242887071695,129
1735000,-103747.74725544744,18330.79799577326,-85416.94925967418,293.9584326352177,77.2942758184123,0.9704300993241158,129
1737500,-103851.52263377991,18829.601331884507,-85021.9213018954,301.9573995601868,77.41215621215035,0.968952363942478,129
1740000,-104582.5710556549,18992.171314783627,-85590.39974087127,304.5644228538578,76.69629192315416,0.9779963265343049,129
1742500,-103687.37939142634,19183.132909355918,-84504.24648207042,307.6267429474476,77.80168165564655,0.9641011628982394,129
1745000,-103760.95671209344,18923.092238954734,-84837.8644731387,303.45664910264236,77.2761698088536,0.9706574736453054,129
1747500,-103961.15255933045,18920.081071756314,-85041.07148757414,303.4083610799249,78.41668768635493,0.956539914815855,129
1750000,-103436.69615866628,18440.544994721364,-84996.15116394492,295.7183699715324,78.25689707193504,0.9584930474651737,129
1752500,-104316.48826547258,18372.542254979257,-85943.94601049332,294.6278566837803,77.38165081845403,0.9693343443347596,129
1755000,-104341.69826960925,18564.994859832805,-85776.70340977644,297.71408708642605,77.47112768885104,0.9682147917209425,129
1757500,-103303.08205544984,18456.116297332337,-84846.9657581175,295.9680762696796,76.98563942996775,0.9743205656930514,129
1760000,-103851.48678667366,18788.2090607672,-85063.27772590646,301.2936201031407,76.89043272276271,0.9755269817520721,129
1762500,-104630.88931476104,18690.589023324428,-85940.30029143661,299.72815452946054,76.70554758947266,0.9778783167169767,129
1765000,-103526.87735742284,18977.573510291288,-84549.30384713155,304.33032787722493,77.70645742193561,0.9652826064680875,129
1767500,-104206.4191971292,18901.65755136439,-85304.76164576481,303.1129157218296,78.03787686246875,0.9611831430503955,129
1770000,-103690.04137208173,18672.196308276034,-85017.8450638057,299.4332031755272,77.71035586308143,0.9652341818097699,129
1772500,-104147.77191897691,18707.6990471537,-85440.07287182321,300.0025362442317,77.65248568050276,0.9659535184522867,129
1775000,-104190.81632773939,18097.93019180512,-86092.88613593427,290.2240914089675,77.55380251376467,0.967182643898531,129
1777500,-104049.8446972128,18772.60819614539,-85277.23650106741,301.043439739305,77.30922817156764,0.970242408748219,129
1780000,-103976.67165519646,18605.10134348995,-85371.57031170651,298.3572472520164,77.49377290509261,0.9679318601703822,129
1782500,-103600.27418463142,18606.144350335933,-84994.12983429548,298.37397323730863,77.08165847814122,0.9731068744572794,129
1785000,-103689.98476812209,18602.41999420384,-85087.56477391825,298.31424829290535,77.853426817792,0.9634603745214406,129
1787500,-104120.56100165332,18465.490331963403,-85655.07066968991,296.1184012325237,76.92713125026634,0.9750616010315315,129
1790000,-103848.27575935551,18682.859468315262,-85165.41629104025,299.6042009582093,76.78293435021206,0.9768927482964878,129
1792500,-103476.47634610313,18735.492829248775,-84740.98351685435,300.4482460613142,77.40291042467695,0.9690681054253203,129
1795000,-103783.6202542797,18795.74892744515,-84987.87132683455,301.4145317727494,77.94354667321903,0.9623464027640922,129
1797500,-104154.54047128407,19070.677180181257,-85083.86329110281,305.8233675626632,77.12804338522682,0.9725216466986727,129
1800000,-104723.71357680345,18475.894060077146,-86247.8195167263,296.28523868338556,77.12309951347981,0.9725839888804936,129
1802500,-104004.28003473883,18746.24693203147,-85258.03310270736,300.62070223038705,76.42449042099477,0.9814745423417521,129
1805000,-104289.4859762633,18824.509035767056,-85464.97694049624,301.8757379006373,77.1150803147769,0.9726851279084278,129
1807500,-103588.04452877003,18192.103045480326,-85395.9414832897,291.7342768613157,78.14396933137917,0.9598781889561283,129
1810000,-103708.93064107909,18469.76825496694,-85239.16238611215,296.1870033491006,76.76552821907931,0.9771142529701864,129
1812500,-103873.15500062378,18570.64673056174,-85302.50827006204,297.80472226015485,77.0517539436947,0.973484546691303,129
1815000,-104005.9873761416,18664.858599412488,-85341.1287767291,299.315533372109,76.80566037903333,0.9766036954761161,129
1817500,-103407.1893273932,18740.018574906513,-84667.17075248668,300.52082233979166,77.63361141464101,0.9661883608508965,129
1820000,-104006.63479041762,18630.86452480359,-85375.77026561403,298.7703937173476,76.59768362437381,0.9792553535624056,129
1822500,-103509.20455374022,18497.549649920547,-85011.65490381967,296.63251452209295,77.38050746305566,0.9693486669812731,129
1825000,-103846.79372347973,18360.708524309273,-85486.08519917045,294.43808726289757,77.08309380359367,0.9730887547244569,129
1827500,-103640.2639934126,18584.953524465614,-85055.31046894699,298.03415049961217,77.71425308560552,0.9651857771446666,129
1830000,-104063.91091870272,18930.421896244632,-85133.48902245809,303.57418978849734,76.83208453531024,0.9762678210972553,129
1832500,-103801.26627060841,18538.422394544934,-85262.84387606347,297.28796268916426,77.40376939015219,0.969057351478164,129
1835000,-104335.76870469796,18594.446629327256,-85741.3220753707,298.1863849100625,77.43727577142286,0.9686380494718845,129
1837500,-104045.01762432267,18521.34391047267,-85523.67371385,297.0140867558402,77.41180972533883,0.9689567008675065,129
1840000,-104649.56060898595,18500.05606637156,-86149.50454261439,296.6727082033304,76.48627229847403,0.9806817551120732,129
1842500,-103919.43027733394,18557.112724171253,-85362.31755316269,297.5876866839219,78.05268072906766,0.9610008401891237,129
1845000,-104177.87311898032,18347.477150414605,-85830.39596856572,294.22590479639587,77.06379247557074,0.973332473657136,129
1847500,-104108.59342423221,18997.711281257558,-85110.88214297465,304.6532634958148,77.53639055922241,0.9673998392065426,129
1850000,-103965.2674311332,18423.910308994644,-85541.35712213855,295.45161092783263,77.99366680797125,0.9617279816363408,129
1852500,-103508.04427368136,18244.46933185286,-85263.5749418285,292.57403907289785,77.61280011225818,0.9664474371644344,129
1855000,-104111.48228861857,18582.085068798624,-85529.39721981995,297.9881510438249,77.26917068736229,0.9707453968043616,129
1857500,-103978.93782043981,18596.334711783566,-85382.60310865624,298.2166627932005,77.43616757206799,0.9686519117806115,129
1860000,-103524.50080487935,18740.062541558407,-84784.43826332095,300.5215274028272,78.40323754907581,0.9567040099931643,129
1862500,-104096.20384850784,18271.906037258683,-85824.29781124915,293.01402269606746,77.16649220403784,0.9720370800491374,129
1865000,-103654.60056883225,18489.090208651265,-85165.51036018098,296.49685626558596,77.42666813597009,0.9687707551605295,129
1867500,-104482.5377382182,18352.760778769385,-86129.77695944882,294.3106347197825,77.31095296965698,0.9702207627564349,129
1870000,-103745.74771780847,18679.04050570121,-85066.70721210726,299.5429588745543,77.5671631185034,0.9670160509164524,129
1872500,-103949.69036521122,18768.188572104787,-85181.50179310644,300.9725652604028,77.55149886694117,0.9672113738039219,129
1875000,-103844.40356792416,18964.088191836607,-84880.31537608756,304.1140730760188,77.7952494399666,0.9641808760768936,129
1877500,-104046.9018289193,18661.30685149436,-85385.59497742495,299.25857642722474,77.0933047411279,0.972959870011016,129
1880000,-103895.14346414257,18758.64919743268,-85136.4942667099,300.81958885274287,77.42860942013439,0.9687464662143647,129
1882500,-103905.9489166569,18883.295314563205,-85022.65360209369,302.8184531266389,77.39519790953155,0.9691646741097075,129
1885000,-104125.02621783619,18416.951365100686,-85708.0748527355,295.3400151184011,77.6509792962073,0.965972257394455,129
1887500,-104525.85745681368,18224.68265785888,-86301.1747989548,292.25673375560206,77.52690102361403,0.9675182519781159,129
1890000,-104047.5525740661,18714.57236122503,-85332.98021284107,300.1127588669393,77.45725010542601,0.9683882613642254,129
1892500,-103770.8576408145,18424.82631010178,-85346.03133071272,295.46630020921623,77.65299836825835,0.9659471409452774,129
1895000,-104074.30665299599,18486.56509882328,-85587.74155417271,296.4563628114856,77.45771215826164,0.9683824847084258,129
1897500,-104204.94780221581,18756.623224028386,-85448.32457818743,300.7870997070644,77.15668055794532,0.9721606893561899,129
1900000,-103692.38669349614,18594.014686921146,-85098.372006575,298.17945814600574,76.72198805712418,0.977668770832671,129
1902500,-104244.10133412876,18664.797693057655,-85579.3036410711,299.31455665867793,77.24345343076382,0.9710685945298981,129
1905000,-103522.51484422537,18967.87159932498,-84554.64324490039,304.1747449865139,77.642677953481,0.9660755365056873,129
1907500,-103820.10471793043,18508.294682341628,-85311.8100355888,296.80482523599875,77.07849099135667,0.9731468636050321,129
1910000,-103907.86071741325,18701.1433730484,-85206.71734436485,299.89740739576007,77.02226714581586,0.9738572303726613,129
1912500,-104104.02888016694,18410.094292913855,-85693.93458725308,295.2300529556533,76.98593210911739,0.9743168615966428,129
1915000,-103781.91672063933,18482.723662559525,-85299.1930580798,296.3947603333271,77.39579744756237,0.9691571665821748,129
1917500,-103869.84261964553,18671.234194613528,-85198.608425032,299.4177744187261,77.53697474781613,0.9673925505039144,129
1920000,-104342.9623938757,18615.166852099355,-85727.79554177634,298.51866090870385,77.02225320028234,0.9738574066977894,129
1922500,-103843.28676070343,18819.18872419221,-85024.09803651122,301.79041971361494,77.46887724579297,0.9682429180128707,129
1925000,-103673.27989549714,18888.215968219272,-84785.06392727786,302.8973622737808,77.24311127384628,0.9710728959858019,129
1927500,-103908.13432126923,18714.85810261569,-85193.27621865354,300.11734110560434,76.88054031647295,0.9756525051837545,129
1930000,-104348.38602732052,18518.577571122616,-85829.8084561979,296.9697248693764,77.1863428083349,0.9717870938114678,129
1932500,-104282.19636466284,18333.344186775386,-85948.85217788746,293.9992641536463,76.73419061720277,0.977513298261486,129
1935000,-104137.68289822666,19046.92878180521,-85090.75411642145,305.44253078917257,77.10913344643656,0.9727601440593524,129
1937500,-103998.22663131519,18749.67187008192,-85248.55476123327,300.67562561241414,76.98133625406155,0.9743750291901433,129
1940000,-103786.05962271662,18245.886906783096,-85540.17271593353,292.59677174960575,77.51394626663118,0.9676799514455607,129
1942500,-104071.85371109587,18600.972980207764,-85470.88073088811,298.2910435220936,77.34810712225425,0.9697547173467455,129
